id,y
0,530.1902579711464
1,281.92562108261404
2,200.4345962977977
3,155.0750275973005
4,294.7521550470949
5,177.46652262461757
6,162.88765707090636
7,218.49360322323295
8,226.01896706333503
9,299.90762436168933
10,291.5500014612167
11,253.8455104765941
12,582.4704216343328
13,373.82949154999574
14,657.1047723770039
15,224.21523850483032
16,396.41120412258266
17,139.70711702329038
18,360.37783645829825
19,218.99687428818638
20,627.9877769726068
21,462.5211983976342
22,546.6392983946303
23,414.42837901968807
24,618.2737263899002
25,188.16605676098206
26,267.5786890155783
27,216.93477147446725
28,340.8190298578343
29,469.1392676667673
30,200.26101002195054
31,245.99602276799814
32,333.1201134099367
33,276.1498816363803
34,451.4110284844868
35,148.39512742822473
36,306.67204410962404
37,225.7571505419887
38,204.616170520072
39,369.28828284662126
40,246.28969720581597
41,143.05893304996937
42,541.8598362402699
43,203.2476190178976
44,624.6688989535771
45,356.8405068865434
46,169.48260212426055
47,151.34306250037014
48,305.77007862683365
49,316.4656989455638
50,534.7246720315493
51,238.3169742123829
52,398.28788555705114
53,258.08262494638694
54,407.30595097436236
55,542.2376381714731
56,234.3575444227827
57,344.6220973469539
58,211.7375531846425
59,353.9327074494367
60,204.85328293703589
61,229.38231797332196
62,424.8089795577508
63,349.5416141326661
64,352.309140478782
65,144.9614648596108
66,308.0446295595447
67,253.02148303392704
68,157.9300676193379
69,271.3073004294094
70,149.48724736606445
71,419.7335842640281
72,298.46506218902243
73,331.85003757448175
74,473.4155501902077
75,256.9153365533876
76,547.1249631506482
77,147.28547617744286
78,282.2568826472534
79,267.79585253027244
80,833.7476464735571
81,164.44270394534516
82,595.5339584563217
83,729.2522248397842
84,185.46745175327933
85,516.5220059081793
86,851.4219784695491
87,237.0261729783802
88,621.7086129417673
89,168.18114439572966
90,203.7893534877244
91,209.57172594335032
92,211.71229583270025
93,214.88386489872298
94,294.47883275007706
95,828.8938001156833
96,214.8234467243922
97,216.06607853371256
98,473.6692094362253
99,431.9668074750342
100,241.15043701691314
101,261.34581148319
102,287.8459655043122
103,141.30016592420967
104,542.8166326867612
105,521.7863732190375
106,273.47928495496
107,286.4465610153103
108,348.47664291168394
109,397.96529590476996
110,192.16551663109414
111,179.26061202847973
112,243.3398176751025
113,146.54890770576145
114,481.5142197046996
115,245.21944761398777
116,411.9674744284542
117,450.65015487500034
118,385.9292808635459
119,296.12823083760867
120,271.655900833567
121,362.5656384504658
122,175.35393692983538
123,606.4496753696895
124,348.7845689406051
125,414.4576976239886
126,208.61610498485163
127,203.5023626687616
128,214.51605995242568
129,352.10619132407055
130,211.16325975198816
131,433.18267135686375
132,208.570331624789
133,502.68136472112695
134,760.7828962399417
135,349.42379229455486
136,281.93425541910784
137,256.82459061262585
138,777.3664863681911
139,743.938566568661
140,169.88083041618057
141,351.5155242516012
142,292.50740984409526
143,342.06852291782025
144,195.6964171563946
145,147.742244998058
146,319.21492917626904
147,692.3856924123643
148,235.120914798115
149,361.9993608268811
150,388.0594822449603
151,185.55896733668544
152,613.5169110658173
153,336.86668218223645
154,204.46484408834806
155,563.7019042917849
156,168.91191102182492
157,258.2080486217816
158,304.4552199493556
159,413.89743669070623
160,176.95164907226328
161,223.1169527223454
162,303.8712757526797
163,410.7254135205664
164,532.7666321401122
165,347.97540592311896
166,247.62848139865216
167,292.47410238718203
168,214.8854090259748
169,319.8310159952984
170,388.170066696647
171,200.17369742419183
172,385.0100771767442
173,321.3552879346172
174,236.12849814734045
175,229.5633199766778
176,348.4366507722727
177,229.5684872690199
178,724.7228674729673
179,163.45207183761138
180,255.06727348067045
181,603.3014956475475
182,203.78427568966396
183,290.564293925898
184,802.4245704934067
185,270.5529019337468
186,239.8349359809876
187,425.11019665734085
188,238.93730837201667
189,401.2800604295671
190,303.0333309658118
191,258.41503767177846
192,593.482346486366
193,255.67582115070485
194,452.5616637117908
195,814.787589903271
196,176.8440019710047
197,879.9472536485339
198,151.01615778385113
199,162.231439403886
200,736.394970252984
201,362.34726843362347
202,272.723437421115
203,452.6585652861749
204,198.3683452042294
205,299.20050676818073
206,428.33203203001904
207,407.5622505935572
208,207.36246323141492
209,626.0353043111847
210,592.3724599279233
211,294.1424255574868
212,407.33340395559634
213,139.02989106685453
214,740.593585667582
215,204.92966441280967
216,448.04576338298506
217,449.61802157653256
218,617.3634180521922
219,245.91947965762594
220,187.6256217984329
221,891.7497248136062
222,301.4786995990605
223,265.0990222404739
224,182.1980762200057
225,581.352213935362
226,348.7827342523385
227,534.1721559215905
228,315.712119624634
229,503.9296521880227
230,325.36311044376276
231,391.73871021564753
232,352.475966069509
233,315.1469032575359
234,193.97131024813652
235,363.1218608101889
236,390.0786875909916
237,224.56646586263903
238,166.07168721624123
239,276.5471608108505
240,482.2740837354711
241,264.2120487014229
242,421.34081510154084
243,200.87191254462604
244,175.78906087150784
245,139.74442644512814
246,232.73563951428832
247,585.7668725018832
248,271.83719845825374
249,294.04800756173717
250,398.947006322803
251,596.8840593098889
252,554.6292532538379
253,392.7385171722815
254,139.37987627770022
