id,y
0,531.8395359958465
1,270.9750773692324
2,207.57824632063333
3,157.61008870281262
4,297.03931375915477
5,176.40175123029692
6,162.10743158801472
7,216.95349474039259
8,226.7500116676235
9,332.35283761329873
10,300.88253513593315
11,258.0836649205164
12,583.5422855182178
13,372.42341669381733
14,648.8656505518805
15,217.5450089882074
16,384.2889729691647
17,150.03842302168457
18,333.12042987373565
19,220.33319326170704
20,619.7419212728763
21,452.0246803125816
22,574.8426369257586
23,405.6321493271872
24,584.7960574382649
25,188.17536353520316
26,274.79346621022245
27,215.46798624955244
28,360.2098945016922
29,474.7633225286219
30,200.9912535149309
31,237.33421479277135
32,334.52962265600104
33,268.05403854662194
34,452.7940321464127
35,148.11648019460537
36,319.6239480063486
37,225.45164446226045
38,203.83473954580057
39,367.6415227451751
40,247.48312421058765
41,144.24837136039736
42,541.6658371909282
43,200.17887621504883
44,651.9251441937267
45,366.10446670756323
46,173.2706213660563
47,154.39463760319813
48,304.8170916127201
49,313.92620782657815
50,525.4820643160539
51,239.34741009747032
52,462.44062614185736
53,258.86227667992176
54,424.65411470582586
55,542.0457126356625
56,235.40882170534192
57,323.72022894815143
58,210.81351180844197
59,342.2728961912776
60,206.41067701211898
61,228.3977981333924
62,420.2787799676211
63,348.9557981562242
64,350.6092226951318
65,146.7848559048967
66,308.56303818045734
67,259.5939634749077
68,155.73772321423732
69,273.93550112415676
70,149.41355653588568
71,419.51079398305933
72,322.5262453887175
73,334.82079806690916
74,508.1610194596768
75,259.0509495865585
76,529.1268341911327
77,152.45495896594667
78,286.1814938740476
79,266.2610695807406
80,851.6038647662344
81,164.1879346932975
82,565.0109924586619
83,745.7751915069158
84,185.56871521112703
85,505.0843595196832
86,845.3180963903471
87,234.99848719022498
88,625.9415580009896
89,166.33763115348594
90,202.40492241683754
91,206.08521186570323
92,209.27406081671185
93,218.4598906680758
94,293.4735784499947
95,820.9667233811117
96,214.03204971137342
97,208.2501374372628
98,482.90830555755645
99,429.2805648512807
100,241.01098056015311
101,258.5313965339846
102,297.1095936975103
103,142.55992018716364
104,548.4286919492863
105,521.5165314340452
106,275.67833797427664
107,287.39197699404235
108,309.2600568849087
