id,y
0,528.9430792203905
1,282.93397964220384
2,204.7422588822156
3,163.74965922122647
4,294.28494485283875
5,180.8081386677871
6,160.18300307645242
7,219.801167805992
8,228.25698411590804
9,292.4717791300643
10,304.50754236701704
11,271.2254803746411
12,605.8685862691378
13,379.7013536185326
14,664.3003343703772
15,213.04661932633954
16,405.16763540663595
17,147.59632864270154
18,342.71947791666895
19,216.37446867582366
20,624.9206772450319
21,477.1548657227538
22,581.5271162293053
23,411.23848285343115
24,610.3157913491535
25,193.3677691135248
26,276.59590545694635
27,215.27535851330063
28,369.5682701080678
29,470.80830583477
30,204.92379271411752
31,233.95789812039104
32,349.8699866467752
33,260.4379496794552
34,445.8895910401414
35,149.6341032863136
36,318.5532454123589
37,229.4697968644123
38,198.53188595766136
39,375.93730294158013
40,241.93248687045389
41,139.99317120699712
42,546.9818116697467
43,205.57686498302516
44,620.6188706552424
45,384.008632487574
46,173.8403713433734
47,157.0615411647938
48,300.8220430128498
49,312.8423758697344
50,517.9569697074205
51,239.4851933957766
52,456.9099814983848
53,258.12347157543473
54,397.7128877562562
55,525.8048947070922
56,241.1260214724521
57,319.5550456732458
58,212.54620463576873
59,340.02291532160035
60,207.7672481531678
61,232.42547336761695
62,424.0521268444787
63,347.104369419956
64,348.6079046804821
65,143.18539939195242
66,323.04038801754325
67,270.20467581331985
68,157.77685891906356
69,279.27713707754384
70,145.28802374046512
71,430.6618866081879
72,297.0361501821647
73,333.4574992397914
74,459.64936402099625
75,274.7866287219497
76,519.642416207632
77,147.64552354070508
78,287.7177558014084
79,273.3867892907001
80,849.0779801224594
81,168.05927777766917
82,653.6509349911357
83,765.4068456902542
84,187.71257574772613
85,515.4132066197368
86,853.2891789650948
87,233.09633078078969
88,624.2584641715093
89,164.8784547452153
90,204.0266565546035
91,216.78114095302234
92,218.10976060564673
93,214.34121142953845
94,315.3118386975681
95,832.8446702486093
96,216.34157839727737
97,214.09493195391317
98,457.3893752926437
99,426.1423199652843
100,262.21933384203226
101,261.47240578756237
102,290.832440594845
103,144.52631960208677
104,564.5440293800303
105,492.906987197736
106,284.5683112426547
107,286.5656393527227
108,368.24068718459364
109,391.8264304809483
110,178.59980820460154
111,181.8772253194834
112,247.00695887242824
113,143.86808921522385
114,500.52865533632615
115,249.7851243166172
116,440.3396531213801
117,452.7900512915046
118,383.4004982586894
119,294.68842467511035
120,312.01630941923383
121,375.2157708562533
122,177.01626576546954
123,602.8291556853284
124,343.9064919127345
125,421.1200077056843
126,214.92794175824977
127,203.17194411065756
128,224.05448687906923
129,361.0700120349347
130,215.89133986722265
131,448.62056688776687
132,201.57850238846856
133,510.5639915757497
134,771.7618253949043
135,351.82733437900714
136,290.629909906018
137,259.7363090244674
138,766.497040698791
139,736.7431775971851
140,167.83775628852635
141,344.5186042754079
142,305.34378267014523
143,358.733618297788
144,193.97557480039634
145,144.8889126008861
146,319.86726796413427
147,673.9476529687778
148,230.55999514008676
149,365.11512014257244
150,402.16383968609534
151,177.09320948564277
152,581.9802553734919
153,347.57706186941715
154,215.89173199042853
155,560.5181638257585
156,189.13413882847766
157,276.028670219347
158,336.09600096736693
159,401.0676349750701
160,175.48404940120838
161,231.03761578664842
162,309.0834578816024
163,429.6766028055167
164,514.3697388246477
165,341.9201729114561
166,260.6899012614504
167,326.819339337653
168,214.153839764303
169,329.75315099369124
170,381.90844904401087
171,200.14815101914851
172,379.07112835395134
173,326.99946519887277
174,234.70194544919636
175,235.31064676746138
176,352.6952525231486
177,223.4877027348161
178,729.3985700207263
179,161.13816266059328
180,279.02988713669964
181,608.8033565210326
182,201.19840291974054
183,291.7530625981132
184,842.1567710963391
185,264.9314534160673
186,242.3845768169937
187,426.7845682852507
188,242.37361622654805
189,404.72783063037735
190,285.9895403498352
191,253.98288664811326
192,588.0339231102222
193,253.60047257564386
194,444.5204773415482
195,806.3383425698472
196,172.936070611453
197,868.9941153850042
198,151.53112502070164
199,165.39345334696267
200,759.4900256693078
201,336.8028694562433
202,271.07744491191005
203,446.39212188033
204,207.2938972989586
205,311.78093628532
206,417.4818092119085
207,433.8075251531674
208,206.82210151148846
209,641.1275086845927
210,557.3815779806297
211,288.8342094506882
212,425.2587453298785
213,137.5919957829592
214,754.3911135836113
215,198.30105307277123
216,439.8312575060179
217,470.0629741475691
218,629.9744694671077
219,258.4121001455348
220,185.59698885386814
221,863.881451678004
222,301.9837195845567
223,254.61999335144932
224,170.47278410998328
225,560.5498189977366
226,347.97041939940164
227,519.2039788614552
228,314.80667144611493
229,518.9079957846292
230,325.6007718061011
231,375.99530065758563
232,391.64426654545014
233,331.5072699437932
234,195.00368898372298
235,359.85104133390996
236,394.73500410178576
237,227.75744285740836
238,163.56027546151876
239,288.88559192542056
240,485.4530247937831
241,263.8337481773312
242,418.1508979100696
243,195.12055533105254
244,182.55040639726846
245,143.38000801413517
246,232.49278845416364
247,589.0213262967617
248,274.2875319531778
249,310.35912265995876
250,391.25004735191413
251,605.5819144902696
252,546.1740184412497
253,405.396443503743
254,143.0899637464849
255,677.9905533699058
256,288.8636530957088
257,298.46811446683625
258,229.33635793264003
259,425.68999821024534
260,394.1268789204593
261,335.4203769408556
262,175.07553872611743
263,403.5822916408573
264,247.0940245315766
265,288.8845764768527
266,539.2271913504893
267,439.4988740470111
268,212.23119580511278
269,897.44505892525
270,236.38525459349788
271,425.8358144080486
272,426.0792688523576
273,149.36675841609193
274,353.0918725476601
275,257.52883616571484
276,236.7143147103313
277,297.51619024537143
278,174.11106281416835
279,204.06795646076108
280,642.4009765524253
281,483.0614548191662
282,175.63204389288867
283,141.9068946835265
284,294.4881120294423
285,376.77053581229245
286,227.96186425399037
287,293.3607934448244
288,163.67245298149328
289,194.5069649736663
290,265.73821599140945
291,225.07010953624558
292,384.5750461248242
293,409.8223142742527
294,153.7388556284674
295,244.51254327774063
296,229.63598193557482
297,225.33616245092063
298,222.95783416228056
299,335.22002168906914
300,547.8186505336746
301,405.91175777432824
302,355.81536977587336
303,748.285311144029
304,338.18235345668495
305,196.9539027777293
306,511.361728738276
307,546.4363945494009
308,305.8990938008709
309,435.2282866591007
310,197.64140457264733
311,215.83677340609006
312,267.2192919070186
313,314.6365356069471
314,191.3366033764661
315,150.97716298524088
316,381.4628070381688
317,169.09910249813498
318,279.5115969861606
319,764.0616087040083
320,201.3511618360948
321,403.07815400498777
322,263.118674392576
323,380.42004248913713
324,312.081500918475
325,193.0941359628238
326,555.1801193545635
327,235.68424882389237
328,341.7114070732511
329,385.7766599107184
330,146.06982500195355
331,275.51323486386883
332,317.13086071709284
333,422.6091880033911
334,181.5406602221736
335,376.5859733504615
336,429.4986153617073
337,186.42845776906387
338,457.2794531314343
339,151.5547554903827
340,267.4375603566825
341,301.9041065436503
342,199.04259676802585
343,323.98469726384513
344,423.3322081661851
345,441.83805500648236
346,401.8351165802322
347,769.8524477228522
348,594.354394572004
349,228.08416306350694
350,315.1180122944707
351,194.14662195409196
352,838.6413549840847
353,254.18736078936828
354,178.80735987870315
355,266.2003244551255
356,382.65985799366456
357,484.8703346451778
358,148.1765794784143
359,291.54043390589015
360,214.5080223819472
361,705.4852127946822
362,327.3865407203269
363,380.7170408487895
364,284.6795557023368
365,306.52219528743416
366,765.3615115096788
367,212.61823630401065
368,136.48069849157653
369,333.47172827039435
370,232.17797245090196
371,409.89621649219697
372,762.7372572461452
373,247.28505660889735
374,349.00155306918714
375,248.55577937244018
376,266.68530091295503
377,142.40788032140398
378,642.5839984237086
379,192.64717369545787
380,160.426143192932
381,233.14492519405002
382,300.73997271565685
383,208.37726021201703
384,358.63230804470305
385,165.2331327284914
386,167.17172355921903
387,291.7530351319881
388,165.6475271264242
389,301.3452723871781
390,145.4089767298464
391,308.4757429664582
392,563.560920972562
393,183.53559151836726
394,384.97755029631776
395,625.1178357421375
396,245.2837918798003
397,342.67950190409806
398,205.62703942500588
399,386.5738528737226
400,548.0786995910711
401,846.9804529783821
402,430.9614247919225
403,196.5683867591623
404,811.8884854886829
405,522.3476112026831
406,232.24119676408563
407,384.9002144050434
408,860.1832500144734
409,285.6049427198665
410,563.4993795134556
411,420.3767285567801
412,341.7900752934958
413,332.6253182172353
414,355.7199273711703
415,301.05033875245795
416,421.4968191991513
417,584.0428952118002
418,421.08754504186874
419,185.6943532811609
420,176.40817208883743
421,177.15453141273272
422,577.7244643408574
423,345.83630166976616
424,172.7167670799391
425,331.9438162670728
426,208.96391564702176
427,215.57493590224263
428,495.6385738070721
429,263.8605684413047
430,142.12543357560946
431,175.02295941776364
432,207.7005333160542
433,176.24501489143645
434,221.31026614747455
435,350.4126469902045
436,146.0026805409141
437,216.34496075496892
438,307.82647795713484
439,294.18993546624006
440,818.8338904734071
441,387.8602265651932
442,270.861965780135
443,737.8894454366882
444,581.4820421823066
445,555.4322951898954
446,237.37283236991428
447,156.29085825702697
448,181.79014910136954
449,461.4212978344023
450,473.16818725183924
451,216.33876608328558
452,655.6731455469874
453,546.9027847221003
454,300.89810850605073
455,499.7258047820807
456,508.7756676468395
457,177.70215940206168
458,140.45564743731734
459,437.4042226729538
460,145.7443359239176
461,290.16434933373347
462,264.71717556616113
463,437.6179963768108
464,179.00503987289
465,605.8348124473805
466,680.6927548281534
467,146.4593363498372
468,264.3013804454885
469,333.58648434918115
470,162.7229256979306
471,211.12808097513334
472,174.65635156579768
473,617.1280145153333
474,657.5832958179761
475,418.6148140239878
476,293.8213226974328
477,618.6809377109029
478,364.6965896200138
479,329.42054650403287
480,479.89545410037243
481,231.87319875121722
482,309.345835752608
483,271.65890886320364
484,209.38340803275307
485,143.53893517490096
486,315.3234736297383
487,490.8114028171908
488,333.4654517762046
489,169.89153730901072
490,145.7274045340403
491,418.91692286319596
492,738.0014314433176
493,317.16239461776973
494,178.58902962241604
495,480.33943099566864
496,271.34340665930813
497,491.0298583857915
498,303.0121813302913
499,661.8617685997928
500,564.0640904781449
501,162.1907252528688
502,261.94896417932824
503,507.4037893984618
504,157.19353759276328
505,142.81322784978138
