id,y
0,528.9769842049436
1,272.0013500766247
2,203.44247088428443
3,156.1250725837877
4,289.3402948508817
5,177.55699612977205
6,161.3153226527927
7,214.27792482175158
8,224.6867480999261
9,310.6887016644353
10,291.80739782703085
11,265.1852990423722
12,586.1973408270306
13,374.30493625235795
14,663.7504133895629
15,213.66404981301483
16,394.45805480871695
17,148.81075884240403
18,338.6115740992418
19,218.0401469579741
20,616.5876600680829
21,460.06425706811376
22,572.7125892736693
23,408.3265721333868
24,592.97898475599
25,186.7160706846734
26,274.4808188301893
27,214.22323963325272
28,353.2907540379205
29,465.1794838631072
30,200.3158529856624
31,239.02688455195158
32,335.2426085137554
33,270.2769768659184
34,445.3035218041484
35,148.83923188714317
36,317.65414207744556
37,223.5474118272234
38,204.14580996796747
39,374.55106995969237
40,245.8919526623926
41,140.45383752892715
42,542.9804167335687
43,203.7471988485143
44,677.5759373684859
45,365.3206648344692
46,172.3821009269551
47,154.46190368834516
48,304.8962941546763
49,307.41041317028885
50,530.2574380245392
51,239.5249929673928
52,486.56912592817423
53,258.7033635156075
54,411.72442056486017
55,523.9102604395076
56,234.85782938208118
57,325.43027322076335
58,213.50857497386556
59,336.96511172751946
60,205.61464674186416
61,229.21460095341644
62,421.1154250950504
63,347.1919229125232
64,354.5782747204747
65,144.2681696530913
66,310.7854753836217
67,265.75581713325886
68,156.94137361722085
69,269.95590564539805
70,147.93460056666206
71,416.1388395491671
72,311.6789170305601
73,331.4488227436931
74,494.35942657744
75,255.093724997589
76,532.7484860316821
77,151.42861344231864
78,284.02081409386653
79,268.9084481493801
80,855.927900636284
81,166.42058924505005
82,580.4927901953789
83,743.3639961072327
84,186.07986127354366
85,509.4394494076084
86,837.9049732025982
87,233.96545036342212
88,621.0227055971138
89,166.4578159711794
90,201.50383203447845
91,207.5706437027588
92,212.49012593516983
93,215.14643032292992
94,284.2045707571307
95,815.0321904773103
96,213.23271324010545
97,214.23290562520654
98,478.4046718582586
99,426.73026594542665
100,244.305811711738
101,260.40321970700506
102,295.0898365193252
103,143.6184056393692
104,557.9018505713852
105,506.27748999516064
106,276.71450068287203
107,287.6808349886527
108,318.1475943145226
109,411.13850163265454
110,181.24083636853294
111,178.60694111202935
112,240.46900189169816
113,145.143462680703
114,437.0952877923193
115,241.4324109308322
116,428.2600778867229
117,445.7025250055286
118,382.066334148578
119,296.4722436119713
120,276.1125508359665
121,368.56753380358043
122,174.99714643299768
123,608.1918590436512
124,345.5578912731485
125,417.8454832755824
126,209.0337860089208
127,203.0758424871206
128,191.2231792731995
129,353.56650686060254
130,214.2661535464933
131,439.1889095212102
132,201.97052667836525
133,506.8872888731876
134,778.5798230800442
135,352.87469669811674
136,288.60464706116176
137,256.5657750862498
138,782.5328345696797
139,737.5696811768419
140,173.830619294344
141,353.57387228581786
142,301.5505582931221
143,347.33606625998414
144,192.6685645187302
145,151.92215818325496
146,339.58644952596654
147,687.296359528775
148,226.63900962409917
149,366.6686175778223
150,391.9239546273792
151,179.64346971732473
152,596.8411786297157
153,337.6438237541761
154,213.786382872135
155,555.3364517742325
156,186.6221120806943
157,260.0619852709747
158,316.7933885158054
159,420.51310344998774
160,176.14683263865828
